Toán,Vật lý,Hóa học,Sinh học,Ngữ văn,Tiếng Anh,Khối thi
9.062272590092673,0.1186540816033852,6.6664468161113835,6.925733157113073,1.333229593574747,1.24038881117339,1
9.194982089784272,6.034804436629987,3.554428926455504,0.2781229466393804,0.1505887713112859,8.519084342277019,0
8.985312577807811,3.784652595146963,8.67907678009739,8.518243262252337,1.6077480947084535,2.1608148736011237,1
9.77041026613722,9.288705800241111,2.7093437827673292,3.512916138911217,9.625478000165222,1.4729099260186946,2
7.056469800795432,9.58395448780724,1.6229927323444922,1.730618591957199,2.037258911651664,8.293273572455856,0
8.113602754697894,3.287540330741915,3.1683307777726926,1.240106217008814,8.852848413348308,9.971876152767953,3
8.816891527068465,2.1007139014785374,9.065787459393327,8.747698637177127,3.9636268636569656,1.0652466216956364,1
6.537066901310954,9.676173931765337,2.231780526893324,1.3368582116181855,8.76359421862397,1.1824923814130028,2
7.878142273773992,3.4811867112773034,0.775315595561429,2.9456879700978567,7.323656198255931,6.695832012772961,3
7.349360739474502,2.5440435375480153,7.994562557411337,9.179683307982925,2.933602344180969,1.199265156864743,1
6.36833960094435,3.7409917195204643,3.5895612371048835,1.93941049032717,8.842670222156729,7.28337131320764,3
9.557983530245359,6.561587066052677,2.8618968069995305,1.751792428932363,9.413121854128384,2.9351921313406732,2
6.941460614143258,7.928147023999417,2.8265706564017687,1.2290736173482446,1.0679336075885222,7.439623209304623,0
6.8180757240292476,2.820839701417398,7.1388782316406205,8.445712319955641,2.501897138250762,0.056216907112312864,1
7.433059207814411,3.3897958736293425,0.6494240183723665,0.9160353871392108,9.374087054786052,6.307648826091414,3
8.636525978682041,1.5721765421481044,8.276462283527783,7.426803778812906,3.913030967712519,2.92982220507028,1
8.58488222840924,6.337658989744583,0.7327803216903646,1.7177549226822126,3.473696375090495,7.077700222409252,0
6.560922256729867,3.386731041473681,9.859055591155647,8.317524220791746,3.224703203798875,0.06650515156404335,1
6.532886995151824,6.469164818017818,2.6764416005653757,0.914679184820101,8.6539852680748,2.3610605518843832,2
8.635329811348015,7.867173913876715,2.74356123045998,2.934080341823557,3.303047027863168,7.048950271245648,0
8.156861466732042,7.721796279535914,2.2567931025968004,3.160645742266631,7.263390842153093,2.2214210602919815,2
8.33913366386072,1.282825104774783,0.5424243297800948,0.04436038152589683,8.01341848069845,7.601560752229867,3
6.919667640375081,9.651216931816812,0.0188000145864482,3.5378699737041357,0.7043548204045513,7.798034842859595,0
7.168710265340307,3.107617347035563,9.524859443507008,9.734576696105158,0.221883599197497,3.873432857646232,1
6.847433181082907,1.3180536833122898,9.906623731131038,9.852285474327017,1.2720026090395407,0.015845479059044543,1
8.607132689943079,9.035120103326545,0.3574744429759513,2.6724290717009818,9.643989925062584,3.658301673098735,2
9.395025517898677,3.41767794734743,2.7572148948168387,0.6911681435186305,6.791209477932236,7.180449963665193,3
7.772707175919667,9.899511989827705,2.4019513235953447,2.2982726041011734,6.1113211715220155,2.7561062698893304,2
8.17705109264164,1.6800971708541712,2.64440149343254,0.010667490774962207,7.599583690927285,6.3339231866955865,3
9.776460274748771,0.7941291659013219,3.016090328226479,3.8117266263227516,6.810630304071596,9.370446210506373,3
8.0752336310847,8.004745845227653,3.9691059163702986,1.523214534541406,0.7495935737420227,6.452107966766128,0
7.5314013012195105,2.4571304367017226,2.153579898168027,2.6376811818635884,6.832626941371788,8.719485337059462,3
6.9922339511683145,8.07246916390692,1.2529419891128768,3.923056452650649,3.884520335508352,7.569635562666755,0
6.574036577349358,0.23156267489174454,8.356087420817698,9.778747050364768,0.04770347730702307,2.268777109161407,1
7.6084603277599125,9.880971738923012,0.34784260502609277,3.356909717958617,0.45614546477953066,7.6179303411749455,0
7.027032259888383,0.7113681816986523,7.00067189827019,6.478012841560947,3.768995787446312,0.36073768739673717,1
9.041209998468767,7.731076376922161,2.385950650287348,1.9552566732658803,9.007908833293833,1.2029746945602913,2
6.307407191562831,0.7277334078435023,6.374237179630709,6.762034949171643,3.7472969753519547,2.1121728938701136,1
9.618615706641453,1.710104655538157,0.44403034973876077,3.558875178474948,7.899780285988218,7.960513608538643,3
8.659583859897195,1.9111024283177742,8.06940159757998,8.471509933994318,1.9757340980663787,3.6949007613593645,1
7.603521747403392,3.3596326864079735,1.210498257253371,0.8251492179244599,9.29450397622757,9.631245904959151,3
7.915946325759359,8.76214209904848,2.1295837642985678,3.382241673451797,3.537879940543501,6.906121252304381,0
6.864780842661242,1.3792000191734255,1.4002067597087136,2.575950943929139,9.04770652128293,7.980193609374665,3
6.468317384598648,6.193884528787152,0.31076467454919854,3.725410383469536,1.3991832685437586,7.726908059215907,0
9.107943288641382,8.666338033571527,0.9320952976304775,3.137906763248995,1.6084485886551678,9.319797276104785,0
8.976960338999596,6.63774284485318,1.333026960934307,0.9768618888210376,2.5798244917957276,6.2523109776801835,0
9.772307696725585,1.382152081258507,1.948084528719253,2.9336483657799755,7.90066395378436,7.170883299188697,3
6.997189852894408,8.183972879643878,2.692655490994518,3.1141026580365825,2.2153721201374927,8.395041371494372,0
6.708642601161232,6.008531546674952,0.5669147894504873,0.2444124314355589,0.7237164507992926,8.73060640298997,0
8.995007779790656,8.135281828046429,1.2697743296663697,1.3004034386815992,9.324282533487116,1.191217969131173,2
6.114605616503303,7.63077327257226,1.394591688104704,3.2457893646216505,7.808334162133386,2.2385496779639786,2
6.30608770456861,0.6527271933703447,1.228629250965549,1.7040665747791501,8.753110931843896,7.116655597562542,3
8.71775407199813,6.888366383003262,3.645108024334062,1.037198809474912,6.102275549353029,2.590300806488972,2
8.252873238730398,6.631476285274561,0.689690606553834,0.9746829039615226,8.743625898348316,2.244273030681532,2
8.767210923564647,0.8709293983302331,7.802232985421611,8.493990669248992,1.6847951377976864,0.25284465347490803,1
9.44863824227323,2.3667038919363574,3.6325541286546668,2.2045814795378433,6.235620451962054,9.721381385875791,3
7.590675026556186,6.108878193373503,3.220675973621112,0.4431206707733595,0.3838316254552838,6.069507222844379,0
8.274652566662057,8.732178113609645,0.22676201480174862,1.7075011798608517,7.792199726107295,3.2679891032744495,2
9.244889399577273,1.911855810951216,7.2847063112308215,9.578088266366208,1.5942521685682678,0.46920863157249704,1
9.590947772616236,1.121388744394396,6.050951611896653,8.24902513016178,0.5405336967909764,0.5718583229061571,1
7.151383691063076,2.0810500001041503,9.127816679989524,6.502205438592508,3.8389606491373063,0.8242036765578709,1
6.146881557590733,9.506037770666975,0.27552338621326244,1.5432354728692053,2.8294735858011126,9.045461367376905,0
6.289015091997451,2.0825887250344457,3.521744703591472,2.932583031425167,9.720304307696718,9.583497949731555,3
6.349399797384561,7.3823111655561355,3.8563943158762735,1.7455507603315836,1.478015858264834,6.515271221485022,0
8.457365456431138,9.926754348045614,2.069841204741157,1.2830005305611785,2.4115127951572486,6.029706866776429,0
9.882863230778693,6.718545866450183,0.8066915591822785,0.5308023908334292,3.168814997976159,6.923271000742719,0
8.285872407548549,7.558836761345582,0.16657515377072496,3.8496619277276443,9.678404273914351,3.516695413184703,2
6.220961430129655,1.854828862068783,8.599796531591242,7.067087519855368,3.0799356422754722,1.172246152624048,1
7.36293075416792,8.212810688408727,3.8568292504454043,2.7084885345849243,9.224559554277006,0.6811692466345334,2
6.170278144299544,6.125120809125359,1.921550717030255,1.4855945664751373,3.602275594385594,6.014261302352485,0
8.781663314914162,3.1205535663144808,0.5584364762016878,2.248214336586308,9.368499231489725,8.168270959063534,3
9.746247987087868,0.5804616008237158,8.613121010792216,9.957661332139532,0.4766436016418236,0.9369212922058163,1
6.411673759188118,9.570545926768743,1.9669832642219474,0.6258757940474804,1.94019102631799,9.188303062240252,0
7.972489092287567,7.64948457904752,1.2485530542555963,0.6091487342633113,7.892444687226426,0.6572982160610539,2
6.478675419546924,8.50007176838816,1.9413062273880275,1.1419489455393141,2.5083962271452087,9.703100753420438,0
7.3504311561956985,7.182510647558186,2.8345308777861438,1.7230305211964598,9.219640545218052,0.39220800727921157,2
8.714846291590359,3.065264228154222,6.420010643249961,6.768787987457754,3.610676412159184,0.2012583391795144,1
8.370729069495955,0.20071640773768484,6.625303477082603,8.003480047213566,1.3791356174878042,1.5302868409342198,1
7.819217717748354,8.556879252323023,2.4178328437696166,3.677267043966904,2.1070356117767477,9.458680557245076,0
7.483155079479996,0.2697461580573828,6.440239511830198,8.399296973355517,3.143119657991314,3.87297036327541,1
8.105010848607854,9.425497153733222,3.1845506115363826,2.948462301115123,8.657905914888559,1.9384276225719064,2
8.066385651139495,7.442313713198311,1.8664158767884866,0.41059893058909713,1.8685670002040937,7.998527525986756,0
6.161454745025214,3.802593391185454,9.950510952280833,8.608146754460499,1.9328948887867456,3.4172850757060913,1
6.835915923270414,3.9146224742087115,8.757355084001585,8.01769685607422,2.2644782424961423,1.2086879299599103,1
7.296747071809197,8.778090560494507,3.433768507026483,3.004809011388604,6.681481188796761,1.080906316039448,2
9.543843759246958,1.33943327902653,2.7148796536254194,1.066797011501862,7.676455452879015,6.81278562387714,3
7.466961229137913,9.026214181890131,0.10884688442814783,3.0874927313289198,0.5517750586863484,6.9367833204059375,0
9.878711299044651,7.953087372590691,1.9763677272562759,0.2077079832689157,1.1333555814739298,6.422745981042692,0
6.700409752147042,7.893159440501922,0.48748563647897303,1.7036359869985769,1.3874368801906711,9.573275232873915,0
8.288586182657717,9.300665086134645,2.1897914459791132,1.799241860822863,8.015130158486382,3.235784511733072,2
8.169451075188766,6.996187595598473,2.5786413960448007,1.232325557255379,7.358225861103332,3.8570491715772084,2
8.725706000539537,2.4823600397919217,8.787122810385954,6.484069109002885,0.5941823638288737,3.2993636645794666,1
7.669159672213136,6.158950102517589,2.4942157369259603,3.5326856249396985,2.977942918969437,8.361664401228794,0
8.464127866912184,0.5876730360575455,1.3652902032051921,0.71760217649393,7.867917937176092,6.929831701072196,3
6.491685705862356,7.667548660046387,2.1315450628634776,1.1776580361029052,9.046220777187497,0.6377465965035469,2
6.771658676365774,1.819297592788594,6.197576627263176,9.378192386364896,0.5002548021470763,3.9622984871938227,1
6.050794507001676,6.858178882627037,2.9698888042176725,2.449804581836688,9.79291294875927,2.8554570578843976,2
6.719082087352252,6.462686983248714,2.4293487859340552,1.7689904648570787,3.682381782691858,9.128179778784236,0
6.551807413110183,6.96579621735999,2.3048249450957465,2.2186329399091873,8.278744260626056,0.09239901878149492,2
9.242317157968204,0.14966980852173872,7.942309420461503,8.791631141646938,2.421958867316086,3.1136511614990017,1
7.577834278911833,6.614040740566946,2.276985428951082,3.2192993338034035,2.849585734506473,6.045138562355773,0
8.26907632813463,6.78385895917594,1.5075215575734302,0.0903855055378231,3.3035690969754015,9.31545542484212,0
8.374436481805084,9.699837580473398,1.8739908612750908,3.0174114511364967,2.358556896366424,8.171951868908705,0
6.984563158026918,0.3820158770297426,9.437782394519095,6.896198299986121,3.106083420691635,1.4497895620227501,1
8.999260904700769,3.779288004226184,3.5474697452535056,1.022482256872125,8.867297850321437,6.673550975380582,3
9.081296414359684,0.8148132519661395,3.5736224393115776,0.7379292142279819,9.986890668709863,7.316344489378949,3
9.772213668288703,9.002327150113617,2.5116128096829393,2.3893593779711377,9.29133173533653,2.2551815590691615,2
6.970440694697765,2.506950899350951,8.849158303901266,8.356830664491266,1.5283134572291335,1.1456767179737928,1
9.942876022376659,3.058241719414076,8.232395759346318,6.1194135468784125,2.1655638014521794,0.263269481440052,1
7.89832245777844,1.6516590413848475,9.62585559282233,6.6090457732987264,1.6960163997514726,2.6556426352044302,1
9.325271390657917,0.8775233518567984,6.200075048945427,7.251139692955708,1.4064500978509966,2.303250932407565,1
7.05654366483464,8.755114335435518,0.6050136002977218,1.2717775436212064,3.995859777205373,8.642238863575374,0
6.109683362919472,2.512182821361846,3.9520984734202496,3.21761788066654,8.722354158095538,7.880382056599995,3
9.59733238134811,9.830227035145663,1.1695192534855021,3.2839092018254723,1.1471372636835886,8.591375001360863,0
8.667438939223018,7.458728940511601,1.9498973210115969,2.1250516674738935,7.963196927788612,1.8990913277498045,2
8.260021108220565,2.100390295032437,0.7714002192713005,3.1368133174842168,8.316853756388007,9.321306328392495,3
8.730865759028266,6.589030652150687,2.5416143394114914,0.9289624991906749,7.403237281290087,1.6892583463024553,2
8.137509750469478,9.417923880857849,3.649699627830427,1.6684004856167465,9.21444136976323,2.3972010966218376,2
6.896540182751616,8.196572404153416,0.2130379891035954,3.8096013773073887,6.264851481498965,2.423701788057256,2
7.385691420397574,1.8780114768837937,9.516487099468469,9.214541535084926,1.4334475704337408,0.486692658681831,1
9.790459118241555,2.8296557601474923,9.606011284140045,9.400552817999433,0.5949158976562572,0.8612319672441227,1
8.727366292557186,8.772095140333144,2.583895643135075,0.6249831086448263,8.050443410308324,0.850907278078525,2
6.565875560456847,8.611893231294186,3.7322000142610228,1.6051749269667002,9.970538687462993,1.1305729491610608,2
6.697323887378978,0.7102717416669826,9.000838811559387,7.109508298877884,0.18269968455544783,0.032074726378184426,1
7.965330092758011,8.84116922415587,3.9053328130324525,1.661163115214792,7.47120207557115,2.3109960281775317,2
9.98090989473501,2.6504703876009246,7.743657519872301,6.898845641389352,3.7864067023510857,0.718722847937737,1
6.566455884075685,3.9683213733059732,2.158198360724179,1.4038192569954546,8.309938846047913,8.216019484724194,3
7.104306308447548,9.401136961778235,0.5603953276748768,1.0436222365371086,8.433108923586843,3.2916989109626993,2
8.172463029094134,9.940896572551456,2.3713475604946477,3.945234310052571,7.402085270633755,1.883304759716744,2
6.992160281297438,0.14734570366506272,1.3482127665068586,0.2973820804345184,9.21092252869397,8.121822416582717,3
7.9620729847774125,0.17998647038381588,6.482884550451553,8.166478640460245,1.2793142365930903,0.7704913658879802,1
